nickname,id,text,url,search_keyword,date,time,region
ㄷㅂㅈㅅ,@dbjs5543,"대전 ㄷㅂㅈㅅ디엠주세요
1
1",https://twitter.com/dbjs5543/status/1541233077531582464,ㄷㅂㅈㅅ,2022-06-27,01:32:55,
박효근,@baghyogeun18,경기도 ㄷㅂㅈㅅ구함 7월1일~2일쯤 같이가실분,https://twitter.com/baghyogeun18/status/1541374740589613057,ㄷㅂㅈㅅ,2022-06-27,10:55:50,
킴진,@4CPKKopK1VWSYnw,구미 ㄷㅂㅈㅅ이요..계획 있으신 분만요..,https://twitter.com/4CPKKopK1VWSYnw/status/1541558961006030848,ㄷㅂㅈㅅ,2022-06-27,23:07:51,
개오리,@GeOLi_3283,진짜 이래서 ㄷㅂㅈㅅ이란 말만큼 기도 안찬게 없어 왜 어린이까지 자기 행동의 결과를 지게해?,https://twitter.com/GeOLi_3283/status/1541817786732687361,ㄷㅂㅈㅅ,2022-06-28,16:16:20,
function,@sul_lyung,뭐인지는 아직 모르지만 난 ㄷㅂㅈㅅ이라고 보는데 아이에게 무슨 죄가 있나 싶고 코인 망했으면 싶다,https://twitter.com/sul_lyung/status/1541789943567360000,ㄷㅂㅈㅅ,2022-06-28,14:25:42,
ㄹlㅈl,@Lizzy_Malec,"혹시 이번 완도 일가족 실종사건 관련해서 ㄷㅂㅈㅅ이라는 워딩 쓰는 사람있는지 검색해보니까 팝업으로 이거뜬다...
1",https://twitter.com/Lizzy_Malec/status/1541977970138415104,ㄷㅂㅈㅅ,2022-06-29,02:52:51,
난애기하고..!,@AsawaJo,"ㄷㅂㅈㅅ 
사는는게 힘드네.
이제 마감하는게  편할거같다.
같이갈분  장난치지말고 진심인분.
서울인데 같은 마음인분만
3",https://twitter.com/AsawaJo/status/1542373814729732097,ㄷㅂㅈㅅ,2022-06-30,05:05:48,
묘묘뮤,@myomyomyu,"ㄷㅂㅈㅅ    부산  ㅈㅅ 생각중이에요  연락주세요 자취방 잇습니다
1
1",https://twitter.com/myomyomyu/status/1542473325816840192,ㄷㅂㅈㅅ,2022-06-30,11:41:13,
형만,@sinhyeongman11,"@gimjun68147506
 님에게 보내는 답글
진지하게 ㄷㅂㅈㅅ 하고 싶은데 그 확실한 방법이라는게 뭔가요?
1",https://twitter.com/sinhyeongman11/status/1542334701305663488,ㄷㅂㅈㅅ,2022-06-30,02:30:22,
ㄷㅂㅈㅅ,@10004uni,"ㄷㅂㅈㅅ경주 30대남 입니다 디엠주세요
3
1",https://twitter.com/10004uni/status/1542782091279994880,ㄷㅂㅈㅅ,2022-07-01,08:08:08,
djwldifh,@djwldifh,"ㄷㅂㅈㅅ
ㅅㅌㄴㅅ(ㅅㅁㅈ) ㅍㄴㄷ",https://twitter.com/djwldifh/status/1542745016606437381,ㄷㅂㅈㅅ,2022-07-01,05:40:49,
도깨비인연,@qpwoeiruty2121,"@salrangrang
 님에게 보내는 답글
ㅠㅠ ㄷㅂㅈㅅ이란 표현은 쓰면 안될것 같아요 진짜ㅠㅠ
1
1",https://twitter.com/qpwoeiruty2121/status/1542682054583668736,ㄷㅂㅈㅅ,2022-07-01,01:30:38,
잼잼,@e2jamjam,"잔인한 인간들 ㄷㅂㅈㅅ이라는 단어 파버려야해
1",https://twitter.com/e2jamjam/status/1542678714932011008,ㄷㅂㅈㅅ,2022-07-01,01:17:21,
남의나라546,@leO6WKnfT89TVCT,"ㄷㅂㅈㅅ
여자 멤버 있다고 안심시키며 여자구하는 것들 백퍼 이상한짓거리할 놈들임. 상식적으로 마지막가는데 짝마추는게 말이됨? 게다긴 뭔술? ㅋ왕게임하게? 미친놈ㅉㅉ
2",https://twitter.com/leO6WKnfT89TVCT/status/1543222024281083904,ㄷㅂㅈㅅ,2022-07-02,13:16:16,
로라,@starlisky1234,"광주 ㄷㅂㅈㅅ 확고하고 준비되신분만     ㄷㅇ주세요
2
1",https://twitter.com/starlisky1234/status/1543110484014288896,ㄷㅂㅈㅅ,2022-07-02,05:53:03,
우울디죠,@tmddus725,"우울해... 그냥다 싫다...
요즘들어 안좋은생각만든다
그냥답이없다 인생이... 다관두고싶다 진짜..나는왜살지...

#우울 #히키 #아싸 #ㅈㅅ #ㄷㅂㅈㅅ
#노답인생 #우울증 #아무나 #외로움
1",https://twitter.com/tmddus725/status/1543596238888927235,ㄷㅂㅈㅅ,2022-07-03,14:03:16,
ㅁㅈㅁ,@majimack,"전주 ㄷㅂㅈㅅ
ㅁㅈㅁ
@majimack
·
6월 26일
전북 ㄷㅂㅈㅅ twitter.com/majimack/statu…
1",https://twitter.com/majimack/status/1544349725536976896,ㄷㅂㅈㅅ,2022-07-05,15:57:21,
쵸님,@Chyo_FF,"어카지 오늘 소재 자꾸 ㄷㅂㅈㅅ가튼거만 생각이 나는데.....어케 이걸 달달한걸로 바꿀까////?
1",https://twitter.com/Chyo_FF/status/1544346805692801025,ㄷㅂㅈㅅ,2022-07-05,15:45:45,
ㅁㅈㅁ,@majimack,"전주 ㄷㅂㅈㅅ
1
1",https://twitter.com/majimack/status/1544751375430533121,ㄷㅂㅈㅅ,2022-07-06,18:33:22,
이경희,@lvWfUH7ay5Ktk8h,"ㄷㅂㅈㅅ  쉬운  방법 공유받고 싶어요.
5",https://twitter.com/lvWfUH7ay5Ktk8h/status/1545541189704634368,ㄷㅂㅈㅅ,2022-07-08,22:51:49,
나,@seojinhyeon8,"ㄷㅂㅈㅅ
1
1",https://twitter.com/seojinhyeon8/status/1545811047285948417,ㄷㅂㅈㅅ,2022-07-09,16:44:08,
dm,@zzhjidui1111,"ㄷㅂㅈㅅ
마지막으로 글남깁니다
경기 이동가능합니다 자취방 차 다 있습니다
일행이 잠수타서 약적습니다
진짜 확고하신분아니면 연락하지마세요 간보기 절대사절입니다 진짜절실하고 확고하신분 디엠부탁드립니다 어디세요 몇살이세요 이런거묻지말고 잠수안타고만나실분 디엠주세요
8",https://twitter.com/zzhjidui1111/status/1545748441715785728,ㄷㅂㅈㅅ,2022-07-09,12:35:21,
Gasei,@Gasei17,"ㄷㅂㅈㅅ 구해요 저는 그닥 불행하지않은 환경에서 컸어요 사실 글케 힘들지 않은데 그냥 사회에 맞추기 싫고 노력하는게 싫어서 그냥 죽으려고 해요. 살아있는게 수치라고 느껴져요. 그래서 죽고싶어요. 죽어서 환경에 보탬이라도 되고싶네요... 비용은 댈수있어요 근데 준비가 안되어있어요
11
1",https://twitter.com/Gasei17/status/1546168793579155457,ㄷㅂㅈㅅ,2022-07-10,16:25:41,
퓨홉,@mfuhope,"진짜.... 이건 너무 새드엔딩인데
호수에서 ㄷㅂㅈㅅ할 가능성은..?
1
1",https://twitter.com/mfuhope/status/1547052949708636161,ㄷㅂㅈㅅ,2022-07-13,02:59:00,
파란 아오,@Ah__0h,"뛰어내렸는데도 살아서 이동은 불가능합니다 그래도 ㄷㅂㅈㅅ 방법이나 이동 가능하신분 연락주세요
3",https://twitter.com/Ah__0h/status/1547831416079036428,ㄷㅂㅈㅅ,2022-07-15,06:32:21,
지금,@jigeum88695490,"ㄷㅂㅈㅅ
광주전남
확고하신분만
2
1",https://twitter.com/jigeum88695490/status/1547858343238455296,ㄷㅂㅈㅅ,2022-07-15,08:19:21,
주호송,@msd89691204,ㄷㅂㅈㅅ 같이 없어요?,https://twitter.com/msd89691204/status/1547897594222764034,ㄷㅂㅈㅅ,2022-07-15,10:55:19,
주호송,@msd89691204,"ㄷㅂㅈㅅ같이 ㅈㅅ이신분만 저녁9시부터12까지 접속해있어요
정리기간끝나면 같이 시간 맞쳐서 같이 아무기억없는곳으로가요
2
2",https://twitter.com/msd89691204/status/1547942494834348032,ㄷㅂㅈㅅ,2022-07-15,13:53:44,
현아,@hyeona94402778,"ㄷㅂㅈㅅ 방법아시는분
1",https://twitter.com/hyeona94402778/status/1548377637969887232,ㄷㅂㅈㅅ,2022-07-16,18:42:51,
전남 ㄷㅂㅈㅅ,@romantic8744,"30대 남자이고 전남인데 ㄷㅂㅈㅅ 있나요 이동가능합니다 비용도 제가 전부 다 댑니다
억대 투자실패로 너무나 힘듭니다 
저세상 혼자가긴 싫고 같이가실분 찾습니다
장난사절합니다
9
3",https://twitter.com/romantic8744/status/1548146062514618368,ㄷㅂㅈㅅ,2022-07-16,03:22:39,
.,@zzz06961318,"ㄷㅂㅈㅅ 방법 아시는 분 계신가요?
꼭 ㄷㅂ이 아니더라도 방법 아시면 연락주세요 최대한 안아픈 방법으로요
5",https://twitter.com/zzz06961318/status/1548665241311285248,ㄷㅂㅈㅅ,2022-07-17,13:45:40,
황효종,@hwanghyojong,"ㄷㅂㅈㅅ 같이 해주실분있으신가요?부탁드리겠습니다~너무 힘드네요
4",https://twitter.com/hwanghyojong/status/1548982517033668608,ㄷㅂㅈㅅ,2022-07-18,10:46:25,
정재욱,@jeongja53372807,"ㄷㅂㅈㅅ 메시지 주세요 포항입니다.
정해지면 갈 수 있어요..
1",https://twitter.com/jeongja53372807/status/1549110964523372547,ㄷㅂㅈㅅ,2022-07-18,19:16:49,
미렁,@mileong1,"ㄷㅂㅈㅅ 하남 전에만났던 동생 찾아요~
1",https://twitter.com/mileong1/status/1549442524041068544,ㄷㅂㅈㅅ,2022-07-19,17:14:19,
개미,@gaemi86102518,"저 복어는 도대체
몇달 째 우려먹는거냐??
3개월전에 펜션가서
끓여먹는다더만
징글징글하네 
ㄷㅂㅈㅅ
1",https://twitter.com/gaemi86102518/status/1549803214178234368,ㄷㅂㅈㅅ,2022-07-20,17:07:34,
$u,@yIyKgMynD0gzXlH,"충남 ㄷㅂㅈㅅ 구해요.
1",https://twitter.com/yIyKgMynD0gzXlH/status/1549739681814056961,ㄷㅂㅈㅅ,2022-07-20,12:55:07,
박경호,@rudghxc,"ㄷㅂㅈㅅ 부산 연락해주세요 확실하신분
5",https://twitter.com/rudghxc/status/1549665684359348224,ㄷㅂㅈㅅ,2022-07-20,08:01:05,
ㄷㅂ장시,@jeonseongju5,"내일 마지막 한명7
ㄷㅂㅈㅅ
1",https://twitter.com/jeonseongju5/status/1549715717402271746,ㄷㅂㅈㅅ,2022-07-20,11:19:54,
김진상,@4E2KM6OWL0SVD8W,ㄷㅂㅈㅅ 하실분 한분구합니다 남녀상관없고 지역상관없습니다 이번주내로갈거구요 차랑 ㅅㅁㅈ없습니다 있는건 어느정도준비할 돈뿐입니다 진심이신분만 디엠남겨주세요,https://twitter.com/4E2KM6OWL0SVD8W/status/1550175162917478400,ㄷㅂㅈㅅ,2022-07-21,17:45:34,
정재욱,@jeongja53372807,"ㄷㅂㅈㅅ 연락주세요 얘기해보고 가겠습니다..
2",https://twitter.com/jeongja53372807/status/1550064707976933376,ㄷㅂㅈㅅ,2022-07-21,10:26:39,
김진상,@4E2KM6OWL0SVD8W,"ㄷㅂㅈㅅ 하실분 한분구합니다
30대초 남입니다 남녀상관없고 지역상관없습니다 2일내로갈거구요 차랑 ㅅㅁㅈ없습니다 있는건 
어느정도준비할 돈뿐입니다 비용미련없이댈게요 사업실패 결혼생활 실패 진심이신분만 디엠남겨주세요
방법아시는분이면 더좋아요
5",https://twitter.com/4E2KM6OWL0SVD8W/status/1550211718009470976,ㄷㅂㅈㅅ,2022-07-21,20:10:49,
ㅁㅈㅁ,@majimack,전주 ㄷㅂㅈㅅ,https://twitter.com/majimack/status/1550446453583417346,ㄷㅂㅈㅅ,2022-07-22,11:43:35,
개미,@gaemi86102518,"일행 3명 잇다는분
뭐하시는 사람이지?..
정모하세요?..ㅋ
저도 못죽어서 이러고 잇지만
참 안타깝네요 얼마나 더 낚여야
정신들 차리실지... 에효 ㅅ1발..
ㄷㅂㅈㅅ
1",https://twitter.com/gaemi86102518/status/1550880175029489664,ㄷㅂㅈㅅ,2022-07-23,16:27:02,
ㄷㅂㅈㅅ,@dbjs39850783,"인천ㄷㅂㅈㅅ
오늘 만나기로 한 일행들 다 잠수탐 버려짐..
지금 저혼자 나와있는데 같이 가실분 찾아요
4",https://twitter.com/dbjs39850783/status/1551095703866261504,ㄷㅂㅈㅅ,2022-07-24,06:43:28,
이꾸미,@ikkumi3,"ㄷㅂㅈㅅ 같이 하실분
오늘 새벽에 갈생각이고 ㅌㅅ이나 ㅁㅁ생각중입니다.
확고한분만요
4",https://twitter.com/ikkumi3/status/1551106193946333184,ㄷㅂㅈㅅ,2022-07-24,07:25:09,
이꾸미,@ikkumi3,"ㄷㅂㅈㅅ 사람가지고 장난치는것도아니고 여자란거 인증해달라 데리러가겠다 별 지랄 다 하더니 잠수타고 진짜 뭐하자는건지 모르겠네여. 장난칠 시간이 남아도면 님들 인생이나 발전시키세여^^
1
1",https://twitter.com/ikkumi3/status/1551159105959907328,ㄷㅂㅈㅅ,2022-07-24,10:55:24,
jjjj,@jonghunbag10,"오늘 전주 새벽 ㄷㅂㅈㅅ 그냥미련없이 가자갈분
3",https://twitter.com/jonghunbag10/status/1551190340526190592,ㄷㅂㅈㅅ,2022-07-24,12:59:31,
jjjj,@jonghunbag10,"ㄷㅂㅈㅅ 오늘당장..장난ㅅㅈ
1",https://twitter.com/jonghunbag10/status/1551187892747194368,ㄷㅂㅈㅅ,2022-07-24,12:49:47,
ㄷㅂㅈㅅ..,@bagseon64704076,"ㄷㅂㅈㅅ 같이하실분 디엠 이나 댓글달아주세요ㅠ
5
1",https://twitter.com/bagseon64704076/status/1551407080363667456,ㄷㅂㅈㅅ,2022-07-25,03:20:46,
bcw,@bcw29760268,"서울살고 김천관련있고
병원일했고 울산운동화 
채원아연락좀줘 ㄷㅂㅈㅅ
걱정이너무된다.
같이잘살자
bcw82텔레그램이야.
너무보고싶어
2",https://twitter.com/bcw29760268/status/1551621219564208128,ㄷㅂㅈㅅ,2022-07-25,17:31:41,
땡지,@dugwal2,"서치밴 먹음
ㄷㅂㅈㅅ 구하는중
확실하게 죽을수있으니까 디엠
이동안함 돈 다 내줄테니까 몸만오셈
2",https://twitter.com/dugwal2/status/1551580818614525958,ㄷㅂㅈㅅ,2022-07-25,14:51:08,
bcw,@bcw29760268,"채원아 보는즉시 연락줘
bcw82. 서울살고 김천에엄마집 
ㄷㅂㅈㅅ 죽지말고 살자",https://twitter.com/bcw29760268/status/1551793520091885568,ㄷㅂㅈㅅ,2022-07-26,04:56:20,
Jkrolling,@Jkrolli54592668,"대전 ㄷㅂㅈㅅ  29~30

익사를 희망합니다
1",https://twitter.com/Jkrolli54592668/status/1552594373182820352,ㄷㅂㅈㅅ,2022-07-28,09:58:39,
ㄷㅂㅈㅅ,@bearcoca6,"대구 ㄷㅂㅈㅅ 오늘빠르게 같이 가실분 정말 확고하신분만
6
2",https://twitter.com/bearcoca6/status/1552516626867945473,ㄷㅂㅈㅅ,2022-07-28,04:49:42,
나구라,@nagula80444728,"ㄷㅂㅈㅅ 여자고 여자만 서울
8",https://twitter.com/nagula80444728/status/1553049677523668993,ㄷㅂㅈㅅ,2022-07-29,16:07:52,
개미,@gaemi86102518,"삶의 의미를 못찾아서 나도 돈 없이
혼자 물만 마시고 공초 주으로 다니면서
근근히 ㅈ같이 살고 잇긴 한데
뒤지지도 않을거 왜 ㄷㅂㅈㅅ 구하면서
사람들한테 피해만 주고 그러세요
경비 없다 준비 없다 누가 이해해줌?
혼자 떨어지던가 목 매다세요
이제 폰도 끊기는데 어찌 살아야대나..
조오옷같네
1
2",https://twitter.com/gaemi86102518/status/1553727762849865728,ㄷㅂㅈㅅ,2022-07-31,13:02:20,
개미,@gaemi86102518,"준비물 같은 궁굼한거 잇으면
물어보세여 같이는 못해드려도
시도 한 것만 존나게 많으니까
왠만한 건 다 알려드릴 수는잇음
ㄷㅂㅈㅅ
4
2",https://twitter.com/gaemi86102518/status/1553730047839576064,ㄷㅂㅈㅅ,2022-07-31,13:11:24,
신기햇,@wwoww2468,"ㄷㅂㅈㅅ
죽으면 고1때로 돌아가고 싶다
그때 그 선택을 하는게 아니었는데
1",https://twitter.com/wwoww2468/status/1553817365745262592,ㄷㅂㅈㅅ,2022-07-31,18:58:23,
개미,@gaemi86102518,"나랑 같이 ㄷㅂㅈㅅ 시도 햇다가
실패 하고서 사회로 다시 복귀한 동생
잊지않고 연락 해줘서 고맙다.
좋은 인연으로 만난 건 아니지만
너라도 열심히 산다고 하는거 보니
참 좋다. 열심히 살아라.
트윗은 다시 하지 말고 삭제해
1
1",https://twitter.com/gaemi86102518/status/1554770712644055041,ㄷㅂㅈㅅ,2022-08-03,10:06:38,
홍민기,@hongmin28711189,"부산 29살 남자구요 ㄷㅂㅈㅅ 제발 지금 당장이라도 가실분만 방법이나 이런건 몰라요 지금 당장이라두요...
트위터 첨이라 디앰 안보내지면 카톡 mingi765 주세요
1",https://twitter.com/hongmin28711189/status/1554683076453683205,ㄷㅂㅈㅅ,2022-08-03,04:18:24,
010,@1qe44fgy9eisdi8,"올해 안으로는 가고싶은데
저랑 같은 생각 하고 계신 분이면
남녀 상관 없을 것 같네요 전 여자고
성인입니다
질소 구할 수 있으신 분 연락 부탁드려요
지역은 제가 가겠습니다
ㄷㅂㅈㅅ
8
2",https://twitter.com/1qe44fgy9eisdi8/status/1555214517222592512,ㄷㅂㅈㅅ,2022-08-04,15:30:10,
ㅈㄱㅅㄷ,@gimsangcheol2,"ㄷㅂㅈㅅ같이하실분
가절하게 전 아무것도 없지만 대려가주실분 확고합니다 바로갈수도잇습니다
4
1",https://twitter.com/gimsangcheol2/status/1555486281819295744,ㄷㅂㅈㅅ,2022-08-05,09:30:03,
미칠거같다,@mixccgg7,"부산 ㄷㅂㅈㅅ그냥 성별나이따질분 빠지고 바깥 돌아다니면서 ㅌㅅ할곳찾아서 바로시도하실분 
갑자기 무서워졌다거나 약속 안깨실분 연락주세요
2",https://twitter.com/mixccgg7/status/1556275212840185857,ㄷㅂㅈㅅ,2022-08-07,13:44:59,
.,@8bjYl,"ㄷㅂㅈㅅ 방법 아시는 분..
1",https://twitter.com/8bjYl/status/1556119064644202497,ㄷㅂㅈㅅ,2022-08-07,03:24:30,
뽀시래기,@guwonja7,청주 ㄷㅂㅈㅅ 디엠 주세요.,https://twitter.com/guwonja7/status/1556659347442151425,ㄷㅂㅈㅅ,2022-08-08,15:11:24,
뽀시래기,@guwonja7,"청주 ㄷㅂㅈㅅ ㅌㅅ 디엠.
3",https://twitter.com/guwonja7/status/1556659650157617155,ㄷㅂㅈㅅ,2022-08-08,15:12:36,
dongj,@bagdong06869582,"진지하게..장난사절
부산 ㄷㅂㅈㅅ 준비되신분만...
1",https://twitter.com/bagdong06869582/status/1556685725017735168,ㄷㅂㅈㅅ,2022-08-08,16:56:13,
머머리,@nbcc1004_,"진지 한 분연락 주세요 ㄷㅂㅈㅅ
3",https://twitter.com/nbcc1004_/status/1556766088951918592,ㄷㅂㅈㅅ,2022-08-08,22:15:33,
개미,@gaemi86102518,"내가 왠만한거는 다 알려줫다 생각하는데
쳐 물어보고 아디 삭제한뒤에
니네들이 그 내용으로 사람을 낚던
말던 신경은 안썻어 디지든 낚든 낚이든
좀 물어볼걸 쳐 물어봐라
왜 대신 죽여달라고까지 하지?
뒤지고는 싶은데 돈 잇는건 쓰고싶냐?
ㄷㅂㅈㅅ
다음 미디어는 민감한 콘텐츠를 포함할 수 있습니다. 설정 변경
보기
1",https://twitter.com/gaemi86102518/status/1556867747786944513,ㄷㅂㅈㅅ,2022-08-09,04:59:30,
포에버소울트리,@ebeosoulteuli,"ㄷㅂㅈㅅ 제 메시지 차단하신 부산분..
저 이상한 사람아닙니다 저도 간절해서 그래요",https://twitter.com/ebeosoulteuli/status/1556928477429137408,ㄷㅂㅈㅅ,2022-08-09,09:00:50,
지아호,@jji___ho,"ㄷㅂㅈㅅ 구해요  
공간 있고 차 있고 ㅂㄱㅌ 만 준비해뒀어요.. 같이 오늘 도란도란 얘기 나누다가 가실 분 바로 구합니다
6",https://twitter.com/jji___ho/status/1557371539632189443,ㄷㅂㅈㅅ,2022-08-10,14:21:24,
ㅁㅈㅁ,@majimack,"ㄷㅂㅈㅅ 전북
1",https://twitter.com/majimack/status/1557453074603868160,ㄷㅂㅈㅅ,2022-08-10,19:45:23,
정공주,@jeonggongju61,"@8xaKkGZmHZcoWrb
 님에게 보내는 답글
ㄷㅂㅈㅅ걑이해여",https://twitter.com/jeonggongju61/status/1557315730655170560,ㄷㅂㅈㅅ,2022-08-10,10:39:38,
정공주,@jeonggongju61,"@junwuu77
 님에게 보내는 답글
ㄷㅂㅈㅅ하나요?걑이해여",https://twitter.com/jeonggongju61/status/1557315308653711360,ㄷㅂㅈㅅ,2022-08-10,10:37:57,
sang,@byebyebye36,"ㄷㅂㅈㅅ 함께 하실분 계신가요
30초 남자이고 수원거주 중입니다 
ㅈㅍㄷ 이랑 차비정도 있어요 
3일뒤 계획중이며 정말 하실분만 
DM주세요
4",https://twitter.com/byebyebye36/status/1557776401889013760,ㄷㅂㅈㅅ,2022-08-11,17:10:10,
디남,@dinam96997835,"@m03984518
 님에게 보내는 답글
ㄷㅂㅈㅅ  하지마세요...나쁜사람 천지삐깔...
1",https://twitter.com/dinam96997835/status/1557771086158131200,ㄷㅂㅈㅅ,2022-08-11,16:49:03,
.,@polycanada,"@m03984518
 님에게 보내는 답글
ㄷㅂㅈㅅ원합니다",https://twitter.com/polycanada/status/1557646246676148225,ㄷㅂㅈㅅ,2022-08-11,08:32:59,
포에버소울트리,@ebeosoulteuli,"ㄷㅂㅈㅅ 김해나 부산 확고하신분만
2",https://twitter.com/ebeosoulteuli/status/1558059928748957696,ㄷㅂㅈㅅ,2022-08-12,11:56:49,
유유,@zasalhalre,"@gimdahu51554347
 님에게 보내는 답글
저 죄송하지만 혹시 여디서 ㄷㅂㅈㅅ한다고 하면 어떤 사기를 치는 사람이 있는지 알 수 있을까요? 질소나 수면제 있다고 사기치고 돈받고 잠수타는 유형들인가요?
1",https://twitter.com/zasalhalre/status/1558110649170796546,ㄷㅂㅈㅅ,2022-08-12,15:18:21,
발라리안,@l_bite_U,ㄷㅂㅈㅅ 지금 노량진에서 전철비 급하게 지원해주실분 계신가요 일행하고 합류하는중에 카드문제로 발이묶여있습니다,https://twitter.com/l_bite_U/status/1558776343575216128,ㄷㅂㅈㅅ,2022-08-14,11:23:35,
ㅇㅇ0,@gimdahu51554347,"ㄷㅂㅈㅅ
2",https://twitter.com/gimdahu51554347/status/1558763713360203776,ㄷㅂㅈㅅ,2022-08-14,10:33:24,
포에버소울트리,@ebeosoulteuli,"ㄷㅂㅈㅅ 김해나 부산사는사람
정말 확고하신분만
2",https://twitter.com/ebeosoulteuli/status/1558737507579482112,ㄷㅂㅈㅅ,2022-08-14,08:49:16,
제발,@ojewon6,"ㄷㅂㅈㅅ 가실분만 서울만요 ... 
진지하신분만 ....
Jwzzang 텔주세요
1",https://twitter.com/ojewon6/status/1558878824791650305,ㄷㅂㅈㅅ,2022-08-14,18:10:49,
ㅇㅇ0,@gimdahu51554347,"ㄷㅂㅈㅅ인천
준비물이랑장소도없는데
끼워주실분구합니다
제발가고싶습니다
1",https://twitter.com/gimdahu51554347/status/1558627459985158144,ㄷㅂㅈㅅ,2022-08-14,01:31:59,
최드아,@choehyoon,"ㄷㅂㅈㅅ 구합니다 부산이면 더 좋아요
3
1",https://twitter.com/choehyoon/status/1559007467492610049,ㄷㅂㅈㅅ,2022-08-15,02:41:59,
ㄷㅂㅈㅅ,@dbjs12099836,"ㄷㅂㅈㅅ 같이 하실분
4
1",https://twitter.com/dbjs12099836/status/1559052737974652928,ㄷㅂㅈㅅ,2022-08-15,05:41:53,
sang,@byebyebye36,"ㄷㅂㅈㅅ 구해보다가 적극적인 분이 없어서 
혼자 시도했는데 목맴 쉽지않네요 진짜… 
불완전으로 시도했는데 블랙아웃만 되면 저도모르게 다리에 힘을주게되요… 하
그냥 ㅌㅅ 할까봐
1
1",https://twitter.com/byebyebye36/status/1559225376836308992,ㄷㅂㅈㅅ,2022-08-15,17:07:53,
